"Chromosome","Gene","Position","Strand","CX","PerMeth_S1","Meth_S1","UnMeth_S1","PerMeth_S2","Meth_S2","UnMeth_S2","PerMeth_S3","Meth_S3","UnMeth_S3","PerMeth_S4","Meth_S4","UnMeth_S4","NAs","Zeroth_pos","Zoom_co","Target_info"
"NC_003071.7","AT2G16030",6980839,"+","CG",0,0,9,0,0,13,0,0,1,0,0,6,0,-5832,2,"T"
"NC_003071.7","AT2G16030",6980840,"-","CG",0,0,13,0,0,7,0,0,2,50,1,1,0,-5833,2,"T"
"NC_003071.7","AT2G16030",6980845,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5838,2,"T"
"NC_003071.7","AT2G16030",6980849,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5842,2,"T"
"NC_003071.7","AT2G16030",6980852,"+","CG",0,0,9,0,0,13,0,0,2,0,0,6,0,-5845,2,"T"
"NC_003071.7","AT2G16030",6980853,"-","CG",0,0,13,0,0,7,0,0,2,0,0,2,0,-5846,2,"T"
"NC_003071.7","AT2G16030",6980855,"+","CHH",0,0,8,0,0,13,0,0,2,0,0,6,0,-5848,2,"T"
"NC_003071.7","AT2G16030",6980858,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5851,2,"T"
"NC_003071.7","AT2G16030",6980860,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5853,2,"T"
"NC_003071.7","AT2G16030",6980863,"+","CG",0,0,9,8,1,11,0,0,2,0,0,6,0,-5856,2,"T"
"NC_003071.7","AT2G16030",6980864,"-","CG",0,0,14,0,0,6,0,0,2,0,0,2,0,-5857,2,"T"
"NC_003071.7","AT2G16030",6980867,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5860,2,"T"
"NC_003071.7","AT2G16030",6980869,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5862,2,"T"
"NC_003071.7","AT2G16030",6980870,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5863,2,"T"
"NC_003071.7","AT2G16030",6980878,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5871,2,"T"
"NC_003071.7","AT2G16030",6980879,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5872,2,"T"
"NC_003071.7","AT2G16030",6980880,"+","CHG",0,0,9,0,0,13,0,0,2,0,0,6,0,-5873,2,"T"
"NC_003071.7","AT2G16030",6980881,"+","CG",0,0,9,0,0,12,0,0,2,0,0,4,0,-5874,2,"T"
"NC_003071.7","AT2G16030",6980882,"-","CG",0,0,14,0,0,7,0,0,2,0,0,2,0,-5875,2,"T"
"NC_003071.7","AT2G16030",6980885,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5878,2,"T"
"NC_003071.7","AT2G16030",6980886,"+","CHG",0,0,9,0,0,13,0,0,2,0,0,6,0,-5879,2,"T"
"NC_003071.7","AT2G16030",6980888,"-","CHG",0,0,14,0,0,7,0,0,2,0,0,2,0,-5881,2,"T"
"NC_003071.7","AT2G16030",6980889,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5882,2,"T"
"NC_003071.7","AT2G16030",6980891,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5884,2,"T"
"NC_003071.7","AT2G16030",6980895,"+","CHG",0,0,9,0,0,13,0,0,2,0,0,6,0,-5888,2,"T"
"NC_003071.7","AT2G16030",6980897,"-","CHG",7,1,13,0,0,6,0,0,2,0,0,2,0,-5890,2,"T"
"NC_003071.7","AT2G16030",6980898,"-","CHH",0,0,13,0,0,7,0,0,2,0,0,2,0,-5891,2,"T"
"NC_003071.7","AT2G16030",6980900,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5893,2,"T"
"NC_003071.7","AT2G16030",6980902,"+","CHH",0,0,7,0,0,11,0,0,2,0,0,6,0,-5895,2,"T"
"NC_003071.7","AT2G16030",6980904,"+","CHH",0,0,9,0,0,12,0,0,2,0,0,6,0,-5897,2,"T"
"NC_003071.7","AT2G16030",6980907,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5900,2,"T"
"NC_003071.7","AT2G16030",6980910,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5903,2,"T"
"NC_003071.7","AT2G16030",6980914,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,5,0,-5907,2,"T"
"NC_003071.7","AT2G16030",6980916,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,5,0,-5909,2,"T"
"NC_003071.7","AT2G16030",6980919,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5912,2,"T"
"NC_003071.7","AT2G16030",6980922,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5915,2,"T"
"NC_003071.7","AT2G16030",6980925,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5918,2,"T"
"NC_003071.7","AT2G16030",6980929,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5922,2,"T"
"NC_003071.7","AT2G16030",6980938,"-","CHH",0,0,14,0,0,7,0,0,1,0,0,2,0,-5931,2,"T"
"NC_003071.7","AT2G16030",6980942,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,6,0,-5935,2,"T"
"NC_003071.7","AT2G16030",6980943,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,6,0,-5936,2,"T"
"NC_003071.7","AT2G16030",6980947,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5940,2,"T"
"NC_003071.7","AT2G16030",6980952,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5945,2,"T"
"NC_003071.7","AT2G16030",6980953,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,6,0,-5946,2,"T"
"NC_003071.7","AT2G16030",6980956,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5949,2,"T"
"NC_003071.7","AT2G16030",6980960,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5953,2,"T"
"NC_003071.7","AT2G16030",6980974,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5967,2,"T"
"NC_003071.7","AT2G16030",6980978,"+","CG",0,0,10,0,0,12,0,0,2,0,0,6,0,-5971,2,"T"
"NC_003071.7","AT2G16030",6980979,"-","CG",0,0,12,0,0,7,0,0,2,0,0,2,0,-5972,2,"T"
"NC_003071.7","AT2G16030",6980981,"+","CHH",0,0,9,0,0,10,0,0,2,0,0,6,0,-5974,2,"T"
"NC_003071.7","AT2G16030",6981000,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5993,2,"T"
"NC_003071.7","AT2G16030",6981001,"+","CHH",0,0,10,8,1,11,0,0,2,0,0,6,0,-5994,2,"T"
"NC_003071.7","AT2G16030",6981004,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5997,2,"T"
"NC_003071.7","AT2G16030",6981013,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-6006,2,"T"
"NC_003071.7","AT2G16030",6981018,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,6,0,-6011,2,"T"
"NC_003071.7","AT2G16030",6981026,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6019,2,"T"
"NC_003071.7","AT2G16030",6981029,"+","CG",0,0,10,0,0,11,0,0,2,0,0,6,0,-6022,2,"T"
"NC_003071.7","AT2G16030",6981030,"-","CG",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6023,2,"T"
"NC_003071.7","AT2G16030",6981031,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,6,0,-6024,2,"T"
"NC_003071.7","AT2G16030",6981039,"-","CHH",0,0,13,0,0,6,0,0,2,0,0,2,0,-6032,2,"T"
"NC_003071.7","AT2G16030",6981047,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6040,2,"T"
"NC_003071.7","AT2G16030",6981051,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6044,2,"T"
"NC_003071.7","AT2G16030",6981058,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6051,2,"T"
"NC_003071.7","AT2G16030",6981062,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6055,2,"T"
"NC_003071.7","AT2G16030",6981070,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,6,0,-6063,2,"T"
"NC_003071.7","AT2G16030",6981074,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6067,2,"T"
"NC_003071.7","AT2G16030",6981078,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,6,0,-6071,2,"T"
"NC_003071.7","AT2G16030",6981081,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,6,0,-6074,2,"T"
"NC_003071.7","AT2G16030",6981083,"+","CHH",0,0,10,0,0,11,0,0,2,0,0,6,0,-6076,2,"T"
"NC_003071.7","AT2G16030",6981088,"+","CHH",11,1,8,0,0,12,0,0,2,0,0,5,0,-6081,2,"T"
"NC_003071.7","AT2G16030",6981098,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6091,2,"T"
"NC_003071.7","AT2G16030",6981102,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6095,2,"T"
"NC_003071.7","AT2G16030",6981103,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6096,2,"T"
"NC_003071.7","AT2G16030",6981109,"-","CHH",0,0,13,0,0,5,0,0,2,0,0,2,0,-6102,2,"T"
"NC_003071.7","AT2G16030",6981110,"-","CHH",0,0,13,0,0,6,0,0,2,0,0,2,0,-6103,2,"T"
"NC_003071.7","AT2G16030",6981121,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6114,2,"T"
"NC_003071.7","AT2G16030",6981123,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6116,2,"T"
"NC_003071.7","AT2G16030",6981124,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,6,0,-6117,2,"T"
"NC_003071.7","AT2G16030",6981128,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,2,0,-6121,2,"T"
"NC_003071.7","AT2G16030",6981129,"+","CHH",10,1,9,0,0,12,0,0,2,0,0,6,0,-6122,2,"T"
"NC_003071.7","AT2G16030",6981134,"-","CHH",7,1,13,0,0,6,0,0,2,0,0,2,0,-6127,2,"T"
"NC_003071.7","AT2G16030",6981137,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6130,2,"T"
"NC_003071.7","AT2G16030",6981143,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6136,2,"T"
"NC_003071.7","AT2G16030",6981159,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6152,2,"T"
"NC_003071.7","AT2G16030",6981162,"+","CG",0,0,10,0,0,12,0,0,2,0,0,6,0,-6155,2,"T"
"NC_003071.7","AT2G16030",6981163,"-","CG",0,0,14,0,0,5,0,0,2,0,0,2,0,-6156,2,"T"
"NC_003071.7","AT2G16030",6981164,"+","CHG",0,0,11,0,0,12,0,0,2,0,0,6,0,-6157,2,"T"
"NC_003071.7","AT2G16030",6981166,"-","CHG",0,0,14,0,0,6,0,0,2,0,0,2,0,-6159,2,"T"
"NC_003071.7","AT2G16030",6981171,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6164,2,"T"
"NC_003071.7","AT2G16030",6981175,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6168,2,"T"
"NC_003071.7","AT2G16030",6981176,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6169,2,"T"
"NC_003071.7","AT2G16030",6981178,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6171,2,"T"
"NC_003071.7","AT2G16030",6981185,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6178,2,"T"
"NC_003071.7","AT2G16030",6981187,"+","CHH",0,0,11,8,1,11,0,0,2,0,0,6,0,-6180,2,"T"
"NC_003071.7","AT2G16030",6981190,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6183,2,"T"
"NC_003071.7","AT2G16030",6981193,"+","CHG",0,0,11,0,0,12,0,0,2,0,0,6,0,-6186,2,"T"
"NC_003071.7","AT2G16030",6981195,"-","CHG",0,0,14,0,0,6,0,0,2,0,0,2,0,-6188,2,"T"
"NC_003071.7","AT2G16030",6981196,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6189,2,"T"
"NC_003071.7","AT2G16030",6981204,"+","CHH",0,0,12,0,0,12,0,0,2,0,0,6,0,-6197,2,"T"
"NC_003071.7","AT2G16030",6981205,"+","CHH",0,0,12,0,0,12,0,0,2,0,0,6,0,-6198,2,"T"
"NC_003071.7","AT2G16030",6981210,"+","CHH",0,0,11,0,0,11,0,0,2,0,0,6,0,-6203,2,"T"
"NC_003071.7","AT2G16030",6981213,"+","CHH",0,0,12,0,0,11,0,0,2,0,0,6,0,-6206,2,"T"
"NC_003071.7","AT2G16030",6981216,"+","CHH",0,0,12,0,0,12,0,0,2,0,0,6,0,-6209,2,"T"
"NC_003071.7","AT2G16030",6981218,"+","CHH",0,0,10,0,0,11,0,0,2,0,0,6,0,-6211,2,"T"
"NC_003071.7","AT2G16030",6981223,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6216,2,"T"
"NC_003071.7","AT2G16030",6981235,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6228,2,"T"
"NC_003071.7","AT2G16030",6981236,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6229,2,"T"
"NC_003071.7","AT2G16030",6981242,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6235,2,"T"
"NC_003071.7","AT2G16030",6981253,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6246,2,"T"
"NC_003071.7","AT2G16030",6981254,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6247,2,"T"
"NC_003071.7","AT2G16030",6981259,"+","CG",0,0,11,0,0,11,0,0,2,0,0,6,0,-6252,2,"T"
"NC_003071.7","AT2G16030",6981260,"-","CG",0,0,14,0,0,6,0,0,2,0,0,2,0,-6253,2,"T"
"NC_003071.7","AT2G16030",6981271,"-","CHH",8,1,12,0,0,6,0,0,2,0,0,2,0,-6264,2,"T"
"NC_003071.7","AT2G16030",6981275,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6268,2,"T"
"NC_003071.7","AT2G16030",6981278,"-","CHH",0,0,14,0,0,6,0,0,2,0,0,2,0,-6271,2,"T"
"NC_003071.7","AT2G16030",6981281,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6274,2,"T"
"NC_003071.7","AT2G16030",6981290,"+","CG",0,0,11,0,0,10,0,0,2,0,0,6,0,-6283,2,"T"
"NC_003071.7","AT2G16030",6981291,"-","CG",8,1,12,0,0,3,0,0,2,0,0,2,0,-6284,2,"T"
"NC_003071.7","AT2G16030",6981292,"-","CHG",0,0,14,0,0,5,0,0,2,0,0,2,0,-6285,2,"T"
"NC_003071.7","AT2G16030",6981293,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6286,2,"T"
"NC_003071.7","AT2G16030",6981300,"+","CHG",0,0,11,0,0,12,0,0,2,0,0,6,0,-6293,2,"T"
"NC_003071.7","AT2G16030",6981301,"+","CG",0,0,11,0,0,11,0,0,2,0,0,5,0,-6294,2,"T"
"NC_003071.7","AT2G16030",6981302,"-","CG",0,0,13,0,0,5,0,0,2,0,0,2,0,-6295,2,"T"
"NC_003071.7","AT2G16030",6981310,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,2,0,-6303,2,"T"
"NC_003071.7","AT2G16030",6981314,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,2,0,-6307,2,"T"
"NC_003071.7","AT2G16030",6981316,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,2,0,-6309,2,"T"
"NC_003071.7","AT2G16030",6981322,"-","CHH",0,0,13,0,0,5,0,0,2,0,0,2,0,-6315,2,"T"
"NC_003071.7","AT2G16030",6981323,"-","CHH",0,0,13,0,0,5,0,0,2,0,0,2,0,-6316,2,"T"
"NC_003071.7","AT2G16030",6981334,"-","CHH",7,1,13,0,0,5,0,0,2,0,0,2,0,-6327,2,"T"
"NC_003071.7","AT2G16030",6981335,"+","CHH",0,0,12,0,0,12,0,0,2,0,0,6,0,-6328,2,"T"
"NC_003071.7","AT2G16030",6981339,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,2,0,-6332,2,"T"
"NC_003071.7","AT2G16030",6981340,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,2,0,-6333,2,"T"
"NC_003071.7","AT2G16030",6981341,"+","CHH",0,0,12,0,0,12,0,0,2,0,0,6,0,-6334,2,"T"
"NC_003071.7","AT2G16030",6981345,"+","CHH",0,0,12,0,0,12,0,0,2,0,0,6,0,-6338,2,"T"
"NC_003071.7","AT2G16030",6981349,"+","CHH",0,0,12,0,0,12,0,0,2,0,0,6,0,-6342,2,"T"
"NC_003071.7","AT2G16030",6981351,"+","CHH",0,0,12,0,0,12,0,0,2,0,0,6,0,-6344,2,"T"
"NC_003071.7","AT2G16030",6981355,"+","CHH",0,0,12,0,0,12,0,0,2,0,0,6,0,-6348,2,"T"
"NC_003071.7","AT2G16030",6981359,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6352,2,"T"
"NC_003071.7","AT2G16030",6981361,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,5,0,-6354,2,"T"
"NC_003071.7","AT2G16030",6981366,"+","CHH",0,0,12,0,0,12,0,0,2,0,0,6,0,-6359,2,"T"
"NC_003071.7","AT2G16030",6981368,"+","CHH",0,0,12,0,0,12,0,0,2,0,0,6,0,-6361,2,"T"
"NC_003071.7","AT2G16030",6981372,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,1,0,-6365,2,"T"
"NC_003071.7","AT2G16030",6981377,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,1,0,-6370,2,"T"
"NC_003071.7","AT2G16030",6981378,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6371,2,"T"
"NC_003071.7","AT2G16030",6981381,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,1,0,-6374,2,"T"
"NC_003071.7","AT2G16030",6981383,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,1,0,-6376,2,"T"
"NC_003071.7","AT2G16030",6981384,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6377,2,"T"
"NC_003071.7","AT2G16030",6981387,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,1,0,-6380,2,"T"
"NC_003071.7","AT2G16030",6981388,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,1,0,-6381,2,"T"
"NC_003071.7","AT2G16030",6981394,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,1,0,-6387,2,"T"
"NC_003071.7","AT2G16030",6981395,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,1,0,-6388,2,"T"
"NC_003071.7","AT2G16030",6981398,"-","CHH",0,0,14,0,0,5,0,0,2,0,0,1,0,-6391,2,"T"
"NC_003071.7","AT2G16030",6981400,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6393,2,"T"
"NC_003071.7","AT2G16030",6981403,"-","CHH",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6396,2,"T"
"NC_003071.7","AT2G16030",6981407,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6400,2,"T"
"NC_003071.7","AT2G16030",6981411,"-","CHH",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6404,2,"T"
"NC_003071.7","AT2G16030",6981412,"+","CG",0,0,10,0,0,10,0,0,2,20,1,4,0,-6405,2,"T"
"NC_003071.7","AT2G16030",6981413,"-","CG",0,0,12,0,0,5,0,0,2,NA,0,0,3,-6406,2,"T"
"NC_003071.7","AT2G16030",6981415,"-","CHH",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6408,2,"T"
"NC_003071.7","AT2G16030",6981416,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6409,2,"T"
"NC_003071.7","AT2G16030",6981418,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6411,2,"T"
"NC_003071.7","AT2G16030",6981420,"+","CHH",0,0,11,8,1,11,0,0,2,0,0,6,0,-6413,2,"T"
"NC_003071.7","AT2G16030",6981424,"-","CHH",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6417,2,"T"
"NC_003071.7","AT2G16030",6981428,"-","CHH",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6421,2,"T"
"NC_003071.7","AT2G16030",6981431,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6424,2,"T"
"NC_003071.7","AT2G16030",6981436,"+","CHH",0,0,10,8,1,11,0,0,2,0,0,6,0,-6429,2,"T"
"NC_003071.7","AT2G16030",6981439,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6432,2,"T"
"NC_003071.7","AT2G16030",6981446,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6439,2,"T"
"NC_003071.7","AT2G16030",6981448,"+","CHG",0,0,11,0,0,12,0,0,2,0,0,6,0,-6441,2,"T"
"NC_003071.7","AT2G16030",6981450,"-","CHG",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6443,2,"T"
"NC_003071.7","AT2G16030",6981452,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6445,2,"T"
"NC_003071.7","AT2G16030",6981456,"-","CHH",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6449,2,"T"
"NC_003071.7","AT2G16030",6981457,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6450,2,"T"
"NC_003071.7","AT2G16030",6981459,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6452,2,"T"
"NC_003071.7","AT2G16030",6981469,"-","CHH",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6462,2,"T"
"NC_003071.7","AT2G16030",6981471,"-","CHH",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6464,2,"T"
"NC_003071.7","AT2G16030",6981473,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6466,2,"T"
"NC_003071.7","AT2G16030",6981476,"+","CG",0,0,10,0,0,12,0,0,2,17,1,5,0,-6469,2,"T"
"NC_003071.7","AT2G16030",6981477,"-","CG",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6470,2,"T"
"NC_003071.7","AT2G16030",6981478,"+","CHG",0,0,11,0,0,12,0,0,2,0,0,6,0,-6471,2,"T"
"NC_003071.7","AT2G16030",6981479,"+","CG",0,0,11,0,0,12,0,0,2,0,0,6,0,-6472,2,"T"
"NC_003071.7","AT2G16030",6981480,"-","CG",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6473,2,"T"
"NC_003071.7","AT2G16030",6981483,"-","CHH",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6476,2,"T"
"NC_003071.7","AT2G16030",6981494,"-","CHH",0,0,14,0,0,4,0,0,2,NA,0,0,3,-6487,2,"T"
"NC_003071.7","AT2G16030",6981499,"+","CG",0,0,11,0,0,10,0,0,2,0,0,6,0,-6492,2,"T"
"NC_003071.7","AT2G16030",6981500,"-","CG",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6493,2,"T"
"NC_003071.7","AT2G16030",6981504,"-","CHH",7,1,13,0,0,5,0,0,2,NA,0,0,3,-6497,2,"T"
"NC_003071.7","AT2G16030",6981507,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6500,2,"T"
"NC_003071.7","AT2G16030",6981511,"-","CHH",0,0,14,0,0,5,0,0,2,NA,0,0,3,-6504,2,"T"
"NC_003071.7","AT2G16030",6981516,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6509,2,"T"
"NC_003071.7","AT2G16030",6981528,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6521,2,"T"
"NC_003071.7","AT2G16030",6981529,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6522,2,"T"
"NC_003071.7","AT2G16030",6981536,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6529,2,"T"
"NC_003071.7","AT2G16030",6981545,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6538,2,"T"
"NC_003071.7","AT2G16030",6981547,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6540,2,"T"
"NC_003071.7","AT2G16030",6981549,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6542,2,"T"
"NC_003071.7","AT2G16030",6981555,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6548,2,"T"
"NC_003071.7","AT2G16030",6981556,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6549,2,"T"
"NC_003071.7","AT2G16030",6981559,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6552,2,"T"
"NC_003071.7","AT2G16030",6981566,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6559,2,"T"
"NC_003071.7","AT2G16030",6981567,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6560,2,"T"
"NC_003071.7","AT2G16030",6981571,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6564,2,"T"
"NC_003071.7","AT2G16030",6981572,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6565,2,"T"
"NC_003071.7","AT2G16030",6981575,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6568,2,"T"
"NC_003071.7","AT2G16030",6981584,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6577,2,"T"
"NC_003071.7","AT2G16030",6981586,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6579,2,"T"
"NC_003071.7","AT2G16030",6981587,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6,0,-6580,2,"T"
"NC_003071.7","AT2G16030",6981588,"+","CHG",0,0,11,0,0,9,0,0,2,0,0,6,0,-6581,2,"T"
"NC_003071.7","AT2G16030",6981590,"-","CHG",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6583,2,"T"
"NC_003071.7","AT2G16030",6981605,"+","CHG",0,0,11,0,0,12,0,0,2,0,0,6,0,-6598,2,"T"
"NC_003071.7","AT2G16030",6981607,"-","CHG",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6600,2,"T"
"NC_003071.7","AT2G16030",6981608,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6601,2,"T"
"NC_003071.7","AT2G16030",6981617,"+","CHG",0,0,10,0,0,12,0,0,2,0,0,6,0,-6610,2,"T"
"NC_003071.7","AT2G16030",6981619,"-","CHG",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6612,2,"T"
"NC_003071.7","AT2G16030",6981620,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,6,0,-6613,2,"T"
"NC_003071.7","AT2G16030",6981628,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6621,2,"T"
"NC_003071.7","AT2G16030",6981632,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6625,2,"T"
"NC_003071.7","AT2G16030",6981641,"-","CHH",0,0,13,0,0,5,0,0,2,NA,0,0,3,-6634,2,"T"
"NC_003071.7","AT2G16030",6981643,"+","CHH",0,0,10,9,1,10,0,0,2,0,0,5,0,-6636,2,"T"
