"Chromosome","Position","Strand","CX","PerMeth_S1","Meth_S1","UnMeth_S1","PerMeth_S2","Meth_S2","UnMeth_S2","PerMeth_S3","Meth_S3","UnMeth_S3","PerMeth_S4","Meth_S4","UnMeth_S4"
"NC_003071.7",6979132,"+","CG",70,7,3,70,7,3,50,1,1,100,5,0
"NC_003071.7",6979133,"-","CG",68,13,6,73,8,3,0,0,2,100,3,0
"NC_003071.7",6979135,"-","CHH",0,0,17,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979137,"+","CHH",0,0,10,17,2,10,0,0,2,29,2,5
"NC_003071.7",6979147,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979164,"+","CHH",9,1,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979170,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979182,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,6
"NC_003071.7",6979191,"+","CHG",9,1,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979193,"-","CHG",0,0,20,9,1,10,0,0,2,0,0,3
"NC_003071.7",6979201,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979202,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979204,"+","CHH",20,2,8,15,2,11,0,0,2,0,0,6
"NC_003071.7",6979211,"-","CHH",5,1,19,18,2,9,0,0,2,0,0,3
"NC_003071.7",6979212,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979215,"+","CHH",0,0,11,0,0,13,50,1,1,14,1,6
"NC_003071.7",6979219,"+","CHH",0,0,11,0,0,13,0,0,1,0,0,6
"NC_003071.7",6979226,"-","CHH",11,2,17,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979227,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979229,"-","CHH",5,1,19,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979233,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979237,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979243,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979249,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979253,"-","CHH",0,0,20,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979255,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979262,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979269,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979275,"-","CHH",0,0,20,0,0,11,0,0,2,33,1,2
"NC_003071.7",6979277,"-","CHH",0,0,20,0,0,11,0,0,2,33,1,2
"NC_003071.7",6979284,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979286,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979290,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,2
"NC_003071.7",6979293,"-","CHH",0,0,20,9,1,10,0,0,2,0,0,2
"NC_003071.7",6979296,"-","CHH",0,0,20,0,0,10,0,0,2,0,0,2
"NC_003071.7",6979305,"-","CHH",5,1,19,0,0,11,0,0,2,33,1,2
"NC_003071.7",6979313,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979319,"-","CHH",5,1,18,10,1,9,0,0,1,0,0,2
"NC_003071.7",6979320,"+","CG",71,5,2,78,7,2,0,0,2,71,5,2
"NC_003071.7",6979321,"-","CG",89,17,2,91,10,1,50,1,1,100,3,0
"NC_003071.7",6979326,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979329,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979330,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,6
"NC_003071.7",6979337,"-","CHH",0,0,19,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979347,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979348,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979350,"-","CHH",0,0,19,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979355,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979358,"+","CHG",10,1,9,0,0,13,0,0,2,0,0,7
"NC_003071.7",6979359,"+","CG",70,7,3,91,10,1,100,2,0,57,4,3
"NC_003071.7",6979360,"-","CG",75,15,5,82,9,2,50,1,1,100,3,0
"NC_003071.7",6979378,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,8
"NC_003071.7",6979383,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,8
"NC_003071.7",6979391,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979392,"-","CHH",0,0,19,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979393,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979401,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979407,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979410,"-","CHH",0,0,20,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979418,"-","CHH",0,0,19,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979420,"-","CHH",0,0,19,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979422,"-","CHH",0,0,19,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979423,"-","CHH",0,0,19,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979428,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,8
"NC_003071.7",6979429,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,8
"NC_003071.7",6979430,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6
"NC_003071.7",6979431,"+","CHH",0,0,11,0,0,13,0,0,2,14,1,6
"NC_003071.7",6979438,"+","CHH",0,0,10,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979441,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979445,"-","CHH",0,0,18,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979446,"-","CHH",0,0,19,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979447,"-","CHH",0,0,19,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979449,"+","CHG",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979451,"-","CHG",0,0,19,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979452,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979453,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979454,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979458,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979465,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979470,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979471,"+","CHG",9,1,10,0,0,12,0,0,2,0,0,8
"NC_003071.7",6979473,"-","CHG",0,0,17,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979480,"-","CHH",0,0,18,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979486,"-","CHH",0,0,18,0,0,11,0,0,2,50,1,1
"NC_003071.7",6979488,"+","CHH",0,0,11,0,0,13,0,0,1,0,0,8
"NC_003071.7",6979491,"-","CHH",0,0,17,0,0,11,0,0,2,0,0,3
"NC_003071.7",6979492,"+","CG",90,9,1,92,12,1,50,1,1,100,7,0
"NC_003071.7",6979493,"-","CG",100,17,0,82,9,2,0,0,2,100,3,0
"NC_003071.7",6979494,"+","CG",90,9,1,92,12,1,50,1,1,88,7,1
"NC_003071.7",6979495,"-","CG",100,17,0,82,9,2,0,0,2,100,3,0
"NC_003071.7",6979501,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979506,"+","CHH",0,0,11,0,0,14,0,0,2,13,1,7
"NC_003071.7",6979509,"+","CHH",0,0,11,0,0,14,0,0,2,13,1,7
"NC_003071.7",6979517,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979524,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979527,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979533,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979540,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979544,"+","CHH",9,1,10,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979546,"+","CHH",18,2,9,7,1,13,0,0,2,13,1,7
"NC_003071.7",6979549,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979555,"-","CHH",0,0,17,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979556,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979565,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979569,"-","CHH",0,0,17,0,0,9,0,0,2,0,0,3
"NC_003071.7",6979570,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979590,"+","CG",50,5,5,36,5,9,100,2,0,29,2,5
"NC_003071.7",6979591,"-","CG",67,12,6,60,6,4,0,0,2,100,2,0
"NC_003071.7",6979598,"-","CHH",0,0,17,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979603,"+","CHH",0,0,11,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979616,"-","CHH",0,0,12,11,1,8,0,0,2,0,0,3
"NC_003071.7",6979618,"+","CG",91,10,1,62,8,5,50,1,1,57,4,3
"NC_003071.7",6979619,"-","CG",100,13,0,100,10,0,0,0,1,100,3,0
"NC_003071.7",6979623,"+","CHG",9,1,10,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979624,"+","CG",82,9,2,82,9,2,50,1,1,71,5,2
"NC_003071.7",6979625,"-","CG",100,15,0,89,8,1,100,2,0,100,3,0
"NC_003071.7",6979626,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,8
"NC_003071.7",6979627,"+","CHH",0,0,10,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979629,"+","CHH",10,1,9,0,0,12,0,0,2,0,0,8
"NC_003071.7",6979636,"+","CHH",9,1,10,0,0,14,0,0,2,0,0,7
"NC_003071.7",6979641,"+","CHH",9,1,10,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979642,"+","CHH",9,1,10,0,0,14,0,0,2,0,0,8
"NC_003071.7",6979644,"+","CHH",9,1,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979656,"+","CG",82,9,2,67,6,3,50,1,1,43,3,4
"NC_003071.7",6979657,"-","CG",94,16,1,89,8,1,50,1,1,100,2,0
"NC_003071.7",6979671,"+","CG",100,11,0,83,10,2,50,1,1,100,7,0
"NC_003071.7",6979672,"-","CG",81,13,3,80,8,2,50,1,1,100,2,0
"NC_003071.7",6979679,"-","CHH",0,0,17,10,1,9,0,0,2,0,0,3
"NC_003071.7",6979684,"+","CHH",0,0,11,0,0,13,0,0,2,13,1,7
"NC_003071.7",6979690,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,8
"NC_003071.7",6979695,"+","CG",100,11,0,100,12,0,100,2,0,100,5,0
"NC_003071.7",6979696,"-","CG",94,15,1,90,9,1,100,2,0,100,3,0
"NC_003071.7",6979697,"-","CHG",0,0,17,20,2,8,0,0,2,0,0,3
"NC_003071.7",6979711,"-","CHH",6,1,16,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979713,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,8
"NC_003071.7",6979716,"-","CHH",13,2,14,10,1,9,0,0,1,33,1,2
"NC_003071.7",6979718,"-","CHH",0,0,17,0,0,10,50,1,1,0,0,3
"NC_003071.7",6979719,"-","CHH",0,0,17,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979722,"+","CG",91,10,1,92,11,1,100,2,0,100,7,0
"NC_003071.7",6979723,"-","CG",81,13,3,100,9,0,100,2,0,100,3,0
"NC_003071.7",6979725,"+","CG",90,9,1,92,11,1,100,2,0,100,6,0
"NC_003071.7",6979726,"-","CG",82,14,3,100,10,0,100,2,0,100,3,0
"NC_003071.7",6979731,"+","CHG",9,1,10,0,0,12,0,0,2,14,1,6
"NC_003071.7",6979732,"+","CG",82,9,2,64,7,4,100,2,0,100,6,0
"NC_003071.7",6979733,"-","CG",82,14,3,100,8,0,0,0,1,100,3,0
"NC_003071.7",6979740,"-","CHH",19,3,13,20,2,8,100,2,0,33,1,2
"NC_003071.7",6979745,"+","CHH",9,1,10,0,0,12,0,0,2,25,2,6
"NC_003071.7",6979750,"+","CHH",18,2,9,0,0,12,0,0,2,25,2,6
"NC_003071.7",6979755,"+","CHH",20,2,8,8,1,11,0,0,2,0,0,8
"NC_003071.7",6979773,"+","CHH",10,1,9,17,2,10,0,0,2,0,0,8
"NC_003071.7",6979782,"-","CHH",0,0,17,0,0,10,50,1,1,0,0,2
"NC_003071.7",6979786,"+","CHH",0,0,11,8,1,11,0,0,2,0,0,8
"NC_003071.7",6979792,"-","CHH",0,0,18,0,0,10,0,0,1,0,0,3
"NC_003071.7",6979793,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979813,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979825,"-","CHH",0,0,18,0,0,10,100,2,0,0,0,3
"NC_003071.7",6979827,"-","CHH",0,0,18,0,0,10,100,2,0,0,0,3
"NC_003071.7",6979836,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979839,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979846,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979847,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979854,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979857,"-","CHH",0,0,17,0,0,10,0,0,2,33,1,2
"NC_003071.7",6979859,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979864,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979867,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979873,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979877,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979878,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979881,"-","CHH",0,0,19,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979895,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979898,"+","CHH",0,0,10,0,0,12,0,0,2,14,1,6
"NC_003071.7",6979905,"-","CHH",0,0,17,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979910,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979912,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979915,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979929,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979935,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979937,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979944,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979949,"-","CHH",0,0,18,0,0,9,0,0,2,0,0,3
"NC_003071.7",6979950,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979954,"-","CHH",0,0,17,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979956,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979961,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,2
"NC_003071.7",6979964,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,6
"NC_003071.7",6979972,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979975,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979982,"+","CHG",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6979984,"-","CHG",0,0,17,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979993,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6979995,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980001,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980002,"+","CG",0,0,9,0,0,12,0,0,2,17,1,5
"NC_003071.7",6980003,"-","CG",0,0,17,0,0,9,0,0,2,33,1,2
"NC_003071.7",6980008,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980020,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980022,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980025,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980026,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980036,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980038,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980040,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980043,"-","CHH",0,0,18,0,0,9,0,0,2,0,0,3
"NC_003071.7",6980054,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980063,"+","CHH",9,1,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980064,"+","CHH",9,1,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980073,"+","CHG",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980075,"-","CHG",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980078,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980079,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980084,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6
"NC_003071.7",6980088,"-","CHH",0,0,18,0,0,10,0,0,2,33,1,2
"NC_003071.7",6980090,"+","CHG",0,0,11,0,0,12,0,0,2,14,1,6
"NC_003071.7",6980092,"-","CHG",0,0,17,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980093,"+","CHG",0,0,11,9,1,10,0,0,2,14,1,6
"NC_003071.7",6980095,"-","CHG",0,0,17,20,2,8,0,0,2,0,0,3
"NC_003071.7",6980097,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980098,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980104,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980109,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980116,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980120,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,6
"NC_003071.7",6980125,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980127,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980130,"-","CHH",0,0,17,0,0,8,0,0,2,0,0,3
"NC_003071.7",6980131,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980132,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980135,"+","CHH",0,0,11,8,1,11,0,0,2,0,0,7
"NC_003071.7",6980139,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980142,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980147,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980149,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980151,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980154,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,3
"NC_003071.7",6980155,"-","CHH",0,0,18,0,0,10,0,0,2,0,0,2
"NC_003071.7",6980159,"+","CHH",0,0,11,0,0,11,0,0,2,0,0,7
"NC_003071.7",6980163,"+","CHG",0,0,11,0,0,11,0,0,2,0,0,7
"NC_003071.7",6980165,"-","CHG",0,0,18,0,0,10,0,0,2,0,0,2
"NC_003071.7",6980177,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980183,"+","CHG",0,0,11,0,0,13,0,0,2,14,1,6
"NC_003071.7",6980185,"-","CHG",0,0,18,11,1,8,0,0,2,0,0,2
"NC_003071.7",6980202,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980205,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980212,"-","CHH",0,0,18,0,0,9,0,0,2,0,0,2
"NC_003071.7",6980213,"-","CHH",0,0,18,0,0,9,0,0,2,0,0,2
"NC_003071.7",6980214,"-","CHH",0,0,18,0,0,9,0,0,2,0,0,2
"NC_003071.7",6980215,"+","CHG",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980217,"-","CHG",0,0,17,0,0,9,0,0,1,0,0,2
"NC_003071.7",6980221,"-","CHH",0,0,18,0,0,9,0,0,2,0,0,2
"NC_003071.7",6980229,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980230,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,5
"NC_003071.7",6980241,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980244,"+","CHH",0,0,11,8,1,12,0,0,2,0,0,7
"NC_003071.7",6980248,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980254,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980256,"+","CHH",0,0,11,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980261,"-","CHH",0,0,18,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980262,"-","CHH",0,0,18,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980264,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980268,"+","CHH",10,1,9,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980272,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980277,"-","CHH",0,0,17,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980278,"+","CHG",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980280,"-","CHG",0,0,17,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980281,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980284,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980290,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980294,"+","CHH",0,0,11,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980295,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980297,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980300,"-","CHH",0,0,17,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980306,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980308,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980309,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980310,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980313,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980317,"+","CHH",0,0,10,0,0,11,0,0,2,14,1,6
"NC_003071.7",6980323,"-","CHH",0,0,17,0,0,8,0,0,1,0,0,2
"NC_003071.7",6980324,"-","CHH",0,0,17,0,0,8,0,0,1,0,0,2
"NC_003071.7",6980327,"-","CHH",0,0,17,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980328,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980330,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980331,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6
"NC_003071.7",6980334,"-","CHH",0,0,17,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980336,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980338,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980341,"-","CHH",0,0,17,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980348,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980349,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980352,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980354,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980355,"+","CHG",11,1,8,0,0,12,0,0,2,14,1,6
"NC_003071.7",6980357,"-","CHG",6,1,15,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980361,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980363,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980364,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980366,"+","CHH",0,0,8,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980377,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980381,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980385,"+","CHH",0,0,9,0,0,12,0,0,2,0,0,7
"NC_003071.7",6980386,"+","CHH",0,0,9,8,1,12,0,0,2,0,0,7
"NC_003071.7",6980390,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980392,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980395,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980398,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980400,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980405,"+","CHG",0,0,8,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980406,"+","CG",11,1,8,20,2,8,0,0,2,0,0,6
"NC_003071.7",6980407,"-","CG",0,0,16,13,1,7,0,0,2,0,0,2
"NC_003071.7",6980413,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980421,"+","CHH",0,0,8,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980426,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980447,"+","CHH",0,0,8,0,0,13,0,0,2,0,0,7
"NC_003071.7",6980451,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2
"NC_003071.7",6980457,"+","CG",0,0,9,0,0,12,0,0,1,17,1,5
